CGCS2000坐标系;西安80坐标系;9.400390625;-115.3681640625;0;0;0;-0.0947754630926496;-3.50223854184151E-06
CGCS2000坐标系;北京54坐标系;93.603515625;-59.3173828125;0;0;0;-1.00894902589122;-1.16443261504173E-05
北京54坐标系;CGCS2000坐标系;-93.603515625;59.319091796875;0;0;0;1.00897515460084;1.164386048913E-05
北京54坐标系;西安80坐标系;-84.203125;-56.049560546875;0;0;0;0.914176971783235;8.14208760857582E-06
西安80坐标系;北京54坐标系;84.208984375;56.049072265625;0;0;0;-0.914166485418117;-8.14208760857582E-06
西安80坐标系;CGCS2000坐标系;-9.3984375;115.368408203125;0;0;0;0.0947827031546599;3.50223854184151E-06
西安80坐标系;当地坐标系;39.51953125;37.1455078125;0;0;0;-1.58068555643803;2.66311690211296E-06
北京54坐标系;当地坐标系;-44.68359375;-18.904296875;0;0;0;-0.666504761621072;1.08042731881142E-05
CGCS2000坐标系;当地坐标系;48.916015625;-78.22265625;0;0;0;-1.67546108255146;-8.39121639728546E-07
当地坐标系;CGCS2000坐标系;-48.912109375;78.223388671875;0;0;0;1.6754616849129;8.37724655866623E-07
当地坐标系;北京54坐标系;44.693359375;18.90478515625;0;0;0;0.666503229720267;-1.0807067155838E-05
当地坐标系;西安80坐标系;-39.51171875;-37.144775390625;0;0;0;1.58067677309964;-2.66404822468758E-06
